Problem Name	1	2	3	4	5	6	7	8
%(hintMessage_42_try_entering)%	Try entering <%=divEvaluate(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar2)%,%(tot2)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar2)%,%(tot2)%))%>.
%(hintMessage_50_try_entering_tar3)%	Try entering %(tar3)%.	Try entering %(tar3)%.	Try entering %(tar3)%.	Try entering %(tar3)%.	Try entering %(tar3)%.	Try entering %(tar3)%.	Try entering %(tar3)%.	Try entering %(tar3)%.
%(hintMessage_53_try_entering_tot3)%	Try entering %(tot3)%.	Try entering %(tot3)%.	Try entering %(tot3)%.	Try entering %(tot3)%.	Try entering %(tot3)%.	Try entering %(tot3)%.	Try entering %(tot3)%.	Try entering %(tot3)%.
%(hintMessage_56_try_entering_tar3tot3)%	Try entering %(tar3)%/%(tot3)%.	Try entering %(tar3)%/%(tot3)%.	Try entering %(tar3)%/%(tot3)%.	Try entering %(tar3)%/%(tot3)%.	Try entering %(tar3)%/%(tot3)%.	Try entering %(tar3)%/%(tot3)%.	Try entering %(tar3)%/%(tot3)%.	Try entering %(tar3)%/%(tot3)%.
%(hintMessage_60_try_entering_percent3100)%	Try entering %(percent3)%/100.	Try entering %(percent3)%/100.	Try entering %(percent3)%/100.	Try entering %(percent3)%/100.	Try entering %(percent3)%/100.	Try entering %(percent3)%/100.	Try entering %(percent3)%/100.	Try entering %(percent3)%/100.
%(hintMessage_63_try_entering_percent3)%	Try entering %(percent3)%%.	Try entering %(percent3)%%.	Try entering %(percent3)%%.	Try entering %(percent3)%%.	Try entering %(percent3)%%.	Try entering %(percent3)%%.	Try entering %(percent3)%%.	Try entering %(percent3)%%.
%(hintMessage_67_try_entering)%	Try entering <%=divEvaluate(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar3)%,%(tot3)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar3)%,%(tot3)%))%>.
%(hintMessage_75_try_entering_tar4)%	Try entering %(tar4)%.	Try entering %(tar4)%.	Try entering %(tar4)%.	Try entering %(tar4)%.	Try entering %(tar4)%.	Try entering %(tar4)%.	Try entering %(tar4)%.	Try entering %(tar4)%.
%(hintMessage_78_try_entering_tot4)%	Try entering %(tot4)%.	Try entering %(tot4)%.	Try entering %(tot4)%.	Try entering %(tot4)%.	Try entering %(tot4)%.	Try entering %(tot4)%.	Try entering %(tot4)%.	Try entering %(tot4)%.
%(hintMessage_81_try_entering_tar4tot4)%	Try entering %(tar4)%/%(tot4)%.	Try entering %(tar4)%/%(tot4)%.	Try entering %(tar4)%/%(tot4)%.	Try entering %(tar4)%/%(tot4)%.	Try entering %(tar4)%/%(tot4)%.	Try entering %(tar4)%/%(tot4)%.	Try entering %(tar4)%/%(tot4)%.	Try entering %(tar4)%/%(tot4)%.
%(hintMessage_85_try_entering_percent4100)%	Try entering %(percent4)%/100.	Try entering %(percent4)%/100.	Try entering %(percent4)%/100.	Try entering %(percent4)%/100.	Try entering %(percent4)%/100.	Try entering %(percent4)%/100.	Try entering %(percent4)%/100.	Try entering %(percent4)%/100.
%(hintMessage_88_try_entering_percent4)%	Try entering %(percent4)%%.	Try entering %(percent4)%%.	Try entering %(percent4)%%.	Try entering %(percent4)%%.	Try entering %(percent4)%%.	Try entering %(percent4)%%.	Try entering %(percent4)%%.	Try entering %(percent4)%%.
%(hintMessage_92_try_entering)%	Try entering <%=divEvaluate(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar4)%,%(tot4)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar4)%,%(tot4)%))%>.
%(hintMessage_98_please_click_highlighted_button)%	Please click on the highlighted button.	Please click on the highlighted button.	Please click on the highlighted button.	Please click on the highlighted button.	Please click on the highlighted button.	Please click on the highlighted button.	Please click on the highlighted button.	Please click on the highlighted button.
%(hintMessage_127_please_provide_answer_no_value)%	Please provide your answer 'No_Value' in the highlighted element.	Please provide your answer 'No_Value' in the highlighted element.	Please provide your answer 'No_Value' in the highlighted element.	Please provide your answer 'No_Value' in the highlighted element.	Please provide your answer 'No_Value' in the highlighted element.	Please provide your answer 'No_Value' in the highlighted element.	Please provide your answer 'No_Value' in the highlighted element.	Please provide your answer 'No_Value' in the highlighted element.
%(hintMessage_136_try_entering_tar1)%	Try entering %(tar1)%.	Try entering %(tar1)%.	Try entering %(tar1)%.	Try entering %(tar1)%.	Try entering %(tar1)%.	Try entering %(tar1)%.	Try entering %(tar1)%.	Try entering %(tar1)%.
%(hintMessage_141_ratio_100_written_100)%	The ratio out of 100 is written as <%= %(tar1)%/%(tot)%*100 %>/100. Please express this value as a decimal.	The ratio out of 100 is written as <%= %(tar1)%/%(tot)%*100 %>/100. Please express this value as a decimal.	The ratio out of 100 is written as <%= %(tar1)%/%(tot)%*100 %>/100. Please express this value as a decimal.	The ratio out of 100 is written as <%= %(tar1)%/%(tot)%*100 %>/100. Please express this value as a decimal.	The ratio out of 100 is written as <%= %(tar1)%/%(tot)%*100 %>/100. Please express this value as a decimal.	The ratio out of 100 is written as <%= %(tar1)%/%(tot)%*100 %>/100. Please express this value as a decimal.	The ratio out of 100 is written as <%= %(tar1)%/%(tot)%*100 %>/100. Please express this value as a decimal.	The ratio out of 100 is written as <%= %(tar1)%/%(tot)%*100 %>/100. Please express this value as a decimal.
%(hintMessage_142_divide_number_10_move)%	"When you divide a number by 10, you move the decimal point in that number over to the left one place. If it's a whole number, there is an 'invisible' decimal point to the right of it, like this: ""%(percent1)%."""	"When you divide a number by 10, you move the decimal point in that number over to the left one place. If it's a whole number, there is an 'invisible' decimal point to the right of it, like this: ""%(percent1)%."""	"When you divide a number by 10, you move the decimal point in that number over to the left one place. If it's a whole number, there is an 'invisible' decimal point to the right of it, like this: ""%(percent1)%."""	"When you divide a number by 10, you move the decimal point in that number over to the left one place. If it's a whole number, there is an 'invisible' decimal point to the right of it, like this: ""%(percent1)%."""	"When you divide a number by 10, you move the decimal point in that number over to the left one place. If it's a whole number, there is an 'invisible' decimal point to the right of it, like this: ""%(percent1)%."""	"When you divide a number by 10, you move the decimal point in that number over to the left one place. If it's a whole number, there is an 'invisible' decimal point to the right of it, like this: ""%(percent1)%."""	"When you divide a number by 10, you move the decimal point in that number over to the left one place. If it's a whole number, there is an 'invisible' decimal point to the right of it, like this: ""%(percent1)%."""	"When you divide a number by 10, you move the decimal point in that number over to the left one place. If it's a whole number, there is an 'invisible' decimal point to the right of it, like this: ""%(percent1)%."""
%(hintMessage_143_dividing_100_equivalent_dividing)%	Dividing by 100 is equivalent to dividing by 10, then dividing by 10 again.	Dividing by 100 is equivalent to dividing by 10, then dividing by 10 again.	Dividing by 100 is equivalent to dividing by 10, then dividing by 10 again.	Dividing by 100 is equivalent to dividing by 10, then dividing by 10 again.	Dividing by 100 is equivalent to dividing by 10, then dividing by 10 again.	Dividing by 100 is equivalent to dividing by 10, then dividing by 10 again.	Dividing by 100 is equivalent to dividing by 10, then dividing by 10 again.	Dividing by 100 is equivalent to dividing by 10, then dividing by 10 again.
%(hintMessage_144_try_entering)%	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=divEvaluate(fractionMake(%(tar1)%,%(tot)%))%>.
%(hintMessage_145_make_unreduced_ratio_tar1tot)%	To make the unreduced ratio, %(tar1)%/%(tot)%, a reduced fraction, first find the greatest common factor of the numerator and the denominator.	To make the unreduced ratio, %(tar1)%/%(tot)%, a reduced fraction, first find the greatest common factor of the numerator and the denominator.	To make the unreduced ratio, %(tar1)%/%(tot)%, a reduced fraction, first find the greatest common factor of the numerator and the denominator.	To make the unreduced ratio, %(tar1)%/%(tot)%, a reduced fraction, first find the greatest common factor of the numerator and the denominator.	To make the unreduced ratio, %(tar1)%/%(tot)%, a reduced fraction, first find the greatest common factor of the numerator and the denominator.	To make the unreduced ratio, %(tar1)%/%(tot)%, a reduced fraction, first find the greatest common factor of the numerator and the denominator.	To make the unreduced ratio, %(tar1)%/%(tot)%, a reduced fraction, first find the greatest common factor of the numerator and the denominator.	To make the unreduced ratio, %(tar1)%/%(tot)%, a reduced fraction, first find the greatest common factor of the numerator and the denominator.
%(hintMessage_146_tar1_numerator_tot_denominator)%	%(tar1)% is the numerator, and %(tot)% is the denominator. Divide %(tar1)% and %(tot)% by their greatest common factor.	%(tar1)% is the numerator, and %(tot)% is the denominator. Divide %(tar1)% and %(tot)% by their greatest common factor.	%(tar1)% is the numerator, and %(tot)% is the denominator. Divide %(tar1)% and %(tot)% by their greatest common factor.	%(tar1)% is the numerator, and %(tot)% is the denominator. Divide %(tar1)% and %(tot)% by their greatest common factor.	%(tar1)% is the numerator, and %(tot)% is the denominator. Divide %(tar1)% and %(tot)% by their greatest common factor.	%(tar1)% is the numerator, and %(tot)% is the denominator. Divide %(tar1)% and %(tot)% by their greatest common factor.	%(tar1)% is the numerator, and %(tot)% is the denominator. Divide %(tar1)% and %(tot)% by their greatest common factor.	%(tar1)% is the numerator, and %(tot)% is the denominator. Divide %(tar1)% and %(tot)% by their greatest common factor.
%(hintMessage_147_try_entering)%	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot)%))%>.	Try entering <%=fractionsimplify(fractionMake(%(tar1)%,%(tot)%))%>.
%(hintMessage_148_remember_one_percent_1)%	Remember one percent (1%) is one out of 100. In the last column, you found the ratio out of 100, <%= %(tar1)%/%(tot)%*100 %>/100. The percent representation is just the numerator of this ratio, <%= %(tar1)%/%(tot)%*100 %>.	Remember one percent (1%) is one out of 100. In the last column, you found the ratio out of 100, <%= %(tar1)%/%(tot)%*100 %>/100. The percent representation is just the numerator of this ratio, <%= %(tar1)%/%(tot)%*100 %>.	Remember one percent (1%) is one out of 100. In the last column, you found the ratio out of 100, <%= %(tar1)%/%(tot)%*100 %>/100. The percent representation is just the numerator of this ratio, <%= %(tar1)%/%(tot)%*100 %>.	Remember one percent (1%) is one out of 100. In the last column, you found the ratio out of 100, <%= %(tar1)%/%(tot)%*100 %>/100. The percent representation is just the numerator of this ratio, <%= %(tar1)%/%(tot)%*100 %>.	Remember one percent (1%) is one out of 100. In the last column, you found the ratio out of 100, <%= %(tar1)%/%(tot)%*100 %>/100. The percent representation is just the numerator of this ratio, <%= %(tar1)%/%(tot)%*100 %>.	Remember one percent (1%) is one out of 100. In the last column, you found the ratio out of 100, <%= %(tar1)%/%(tot)%*100 %>/100. The percent representation is just the numerator of this ratio, <%= %(tar1)%/%(tot)%*100 %>.	Remember one percent (1%) is one out of 100. In the last column, you found the ratio out of 100, <%= %(tar1)%/%(tot)%*100 %>/100. The percent representation is just the numerator of this ratio, <%= %(tar1)%/%(tot)%*100 %>.	Remember one percent (1%) is one out of 100. In the last column, you found the ratio out of 100, <%= %(tar1)%/%(tot)%*100 %>/100. The percent representation is just the numerator of this ratio, <%= %(tar1)%/%(tot)%*100 %>.
%(hintMessage_149_ratio_100_percent_well)%	If the ratio out 100 is <%= %(tar1)%/%(tot)%*100 %>, then the percent is <%= %(tar1)%/%(tot)%*100 %> as well.	If the ratio out 100 is <%= %(tar1)%/%(tot)%*100 %>, then the percent is <%= %(tar1)%/%(tot)%*100 %> as well.	If the ratio out 100 is <%= %(tar1)%/%(tot)%*100 %>, then the percent is <%= %(tar1)%/%(tot)%*100 %> as well.	If the ratio out 100 is <%= %(tar1)%/%(tot)%*100 %>, then the percent is <%= %(tar1)%/%(tot)%*100 %> as well.	If the ratio out 100 is <%= %(tar1)%/%(tot)%*100 %>, then the percent is <%= %(tar1)%/%(tot)%*100 %> as well.	If the ratio out 100 is <%= %(tar1)%/%(tot)%*100 %>, then the percent is <%= %(tar1)%/%(tot)%*100 %> as well.	If the ratio out 100 is <%= %(tar1)%/%(tot)%*100 %>, then the percent is <%= %(tar1)%/%(tot)%*100 %> as well.	If the ratio out 100 is <%= %(tar1)%/%(tot)%*100 %>, then the percent is <%= %(tar1)%/%(tot)%*100 %> as well.
%(hintMessage_150_try_entering)%	Try entering <%= %(tar1)%/%(tot)%*100 %>.	Try entering <%= %(tar1)%/%(tot)%*100 %>.	Try entering <%= %(tar1)%/%(tot)%*100 %>.	Try entering <%= %(tar1)%/%(tot)%*100 %>.	Try entering <%= %(tar1)%/%(tot)%*100 %>.	Try entering <%= %(tar1)%/%(tot)%*100 %>.	Try entering <%= %(tar1)%/%(tot)%*100 %>.	Try entering <%= %(tar1)%/%(tot)%*100 %>.
%(hintMessage_151_next_step_figure_total)%	The next step is to figure out the total number of shapes that you see in the picture.	The next step is to figure out the total number of shapes that you see in the picture.	The next step is to figure out the total number of shapes that you see in the picture.	The next step is to figure out the total number of shapes that you see in the picture.	The next step is to figure out the total number of shapes that you see in the picture.	The next step is to figure out the total number of shapes that you see in the picture.	The next step is to figure out the total number of shapes that you see in the picture.	The next step is to figure out the total number of shapes that you see in the picture.
%(hintMessage_152_many_total_shapes_see)%	How many total shapes do you see here?	How many total shapes do you see here?	How many total shapes do you see here?	How many total shapes do you see here?	How many total shapes do you see here?	How many total shapes do you see here?	How many total shapes do you see here?	How many total shapes do you see here?
%(hintMessage_153_try_entering_tot)%	Try entering %(tot)%.	Try entering %(tot)%.	Try entering %(tot)%.	Try entering %(tot)%.	Try entering %(tot)%.	Try entering %(tot)%.	Try entering %(tot)%.	Try entering %(tot)%.
%(hintMessage_154_work_question_1_must)%	To work through question 1, you must first find the number of shapes that are not blue.	To work through question 1, you must first find the number of shapes that are not blue.	To work through question 1, you must first find the number of shapes that are not blue.	To work through question 1, you must first find the number of shapes that are not blue.	To work through question 1, you must first find the number of shapes that are not blue.	To work through question 1, you must first find the number of shapes that are not blue.	To work through question 1, you must first find the number of shapes that are not blue.	To work through question 1, you must first find the number of shapes that are not blue.
%(hintMessage_155_many_shapes_picture_blue)%	How many shapes in the picture above are not blue?	How many shapes in the picture above are not blue?	How many shapes in the picture above are not blue?	How many shapes in the picture above are not blue?	How many shapes in the picture above are not blue?	How many shapes in the picture above are not blue?	How many shapes in the picture above are not blue?	How many shapes in the picture above are not blue?
%(hintMessage_156_try_entering_9)%	Try entering 9.	Try entering 9.	Try entering 9.	Try entering 9.	Try entering 9.	Try entering 9.	Try entering 9.	Try entering 9.
%(hintMessage_157_unreduced_ratio_fraction_representing)%	The unreduced ratio is a fraction representing the target number of items divided by the total number of items.	The unreduced ratio is a fraction representing the target number of items divided by the total number of items.	The unreduced ratio is a fraction representing the target number of items divided by the total number of items.	The unreduced ratio is a fraction representing the target number of items divided by the total number of items.	The unreduced ratio is a fraction representing the target number of items divided by the total number of items.	The unreduced ratio is a fraction representing the target number of items divided by the total number of items.	The unreduced ratio is a fraction representing the target number of items divided by the total number of items.	The unreduced ratio is a fraction representing the target number of items divided by the total number of items.
%(hintMessage_158_make_sure_enter_unreduced)%	Make sure you enter the unreduced ratio as a fraction, the target number is the numerator and the total number is the denominator.	Make sure you enter the unreduced ratio as a fraction, the target number is the numerator and the total number is the denominator.	Make sure you enter the unreduced ratio as a fraction, the target number is the numerator and the total number is the denominator.	Make sure you enter the unreduced ratio as a fraction, the target number is the numerator and the total number is the denominator.	Make sure you enter the unreduced ratio as a fraction, the target number is the numerator and the total number is the denominator.	Make sure you enter the unreduced ratio as a fraction, the target number is the numerator and the total number is the denominator.	Make sure you enter the unreduced ratio as a fraction, the target number is the numerator and the total number is the denominator.	Make sure you enter the unreduced ratio as a fraction, the target number is the numerator and the total number is the denominator.
%(hintMessage_159_try_entering_tar1tot)%	Try entering %(tar1)%/%(tot)%.	Try entering %(tar1)%/%(tot)%.	Try entering %(tar1)%/%(tot)%.	Try entering %(tar1)%/%(tot)%.	Try entering %(tar1)%/%(tot)%.	Try entering %(tar1)%/%(tot)%.	Try entering %(tar1)%/%(tot)%.	Try entering %(tar1)%/%(tot)%.
%(hintMessage_160_express_unreduced_ratio_ratio)%	To express the unreduced ratio as a ratio out of 100, first convert the denominator of %(tar1)%/%(tot)% to 100.	To express the unreduced ratio as a ratio out of 100, first convert the denominator of %(tar1)%/%(tot)% to 100.	To express the unreduced ratio as a ratio out of 100, first convert the denominator of %(tar1)%/%(tot)% to 100.	To express the unreduced ratio as a ratio out of 100, first convert the denominator of %(tar1)%/%(tot)% to 100.	To express the unreduced ratio as a ratio out of 100, first convert the denominator of %(tar1)%/%(tot)% to 100.	To express the unreduced ratio as a ratio out of 100, first convert the denominator of %(tar1)%/%(tot)% to 100.	To express the unreduced ratio as a ratio out of 100, first convert the denominator of %(tar1)%/%(tot)% to 100.	To express the unreduced ratio as a ratio out of 100, first convert the denominator of %(tar1)%/%(tot)% to 100.
%(hintMessage_161_one_way_find_numerator)%	One way to find the numerator for the ratio out of 100 is to multiply the original numerator, %(tar1)%, by 100 and then divide by the original denominator, %(tot)%.	One way to find the numerator for the ratio out of 100 is to multiply the original numerator, %(tar1)%, by 100 and then divide by the original denominator, %(tot)%.	One way to find the numerator for the ratio out of 100 is to multiply the original numerator, %(tar1)%, by 100 and then divide by the original denominator, %(tot)%.	One way to find the numerator for the ratio out of 100 is to multiply the original numerator, %(tar1)%, by 100 and then divide by the original denominator, %(tot)%.	One way to find the numerator for the ratio out of 100 is to multiply the original numerator, %(tar1)%, by 100 and then divide by the original denominator, %(tot)%.	One way to find the numerator for the ratio out of 100 is to multiply the original numerator, %(tar1)%, by 100 and then divide by the original denominator, %(tot)%.	One way to find the numerator for the ratio out of 100 is to multiply the original numerator, %(tar1)%, by 100 and then divide by the original denominator, %(tot)%.	One way to find the numerator for the ratio out of 100 is to multiply the original numerator, %(tar1)%, by 100 and then divide by the original denominator, %(tot)%.
%(hintMessage_162_try_entering_100)%	Try entering <%= %(tar1)%/%(tot)%*100 %>/100.	Try entering <%= %(tar1)%/%(tot)%*100 %>/100.	Try entering <%= %(tar1)%/%(tot)%*100 %>/100.	Try entering <%= %(tar1)%/%(tot)%*100 %>/100.	Try entering <%= %(tar1)%/%(tot)%*100 %>/100.	Try entering <%= %(tar1)%/%(tot)%*100 %>/100.	Try entering <%= %(tar1)%/%(tot)%*100 %>/100.	Try entering <%= %(tar1)%/%(tot)%*100 %>/100.
%(buggyMessage_1_correct)%	No, this is not correct.	No, this is not correct.	No, this is not correct.	No, this is not correct.	No, this is not correct.	No, this is not correct.	No, this is not correct.	No, this is not correct.
%(buggyMessage_37_oops_divided_percent_number)%	Oops! You divided the percent number only by 10. Remember, percents are out of 100, so you should divide them by 100!	Oops! You divided the percent number only by 10. Remember, percents are out of 100, so you should divide them by 100!	Oops! You divided the percent number only by 10. Remember, percents are out of 100, so you should divide them by 100!	Oops! You divided the percent number only by 10. Remember, percents are out of 100, so you should divide them by 100!	Oops! You divided the percent number only by 10. Remember, percents are out of 100, so you should divide them by 100!	Oops! You divided the percent number only by 10. Remember, percents are out of 100, so you should divide them by 100!	Oops! You divided the percent number only by 10. Remember, percents are out of 100, so you should divide them by 100!	Oops! You divided the percent number only by 10. Remember, percents are out of 100, so you should divide them by 100!
%(label_1_enter_decimal)%	Enter as decimal	Enter as decimal	Enter as decimal	Enter as decimal	Enter as decimal	Enter as decimal	Enter as decimal	Enter as decimal
%(label_2_enter_reduced_fraction)%	Enter reduced fraction	Enter reduced fraction	Enter reduced fraction	Enter reduced fraction	Enter reduced fraction	Enter reduced fraction	Enter reduced fraction	Enter reduced fraction
%(label_3_enter_percent)%	Enter as percent	Enter as percent	Enter as percent	Enter as percent	Enter as percent	Enter as percent	Enter as percent	Enter as percent
%(label_4_count_total_items)%	Count total items	Count total items	Count total items	Count total items	Count total items	Count total items	Count total items	Count total items
%(label_5_count_target_items)%	Count target items	Count target items	Count target items	Count target items	Count target items	Count target items	Count target items	Count target items
%(label_6_enter_unreduced_ratio)%	Enter unreduced ratio	Enter unreduced ratio	Enter unreduced ratio	Enter unreduced ratio	Enter unreduced ratio	Enter unreduced ratio	Enter unreduced ratio	Enter unreduced ratio
%(label_7_enter_fraction_100)%	Enter as fraction out of 100	Enter as fraction out of 100	Enter as fraction out of 100	Enter as fraction out of 100	Enter as fraction out of 100	Enter as fraction out of 100	Enter as fraction out of 100	Enter as fraction out of 100
%(Input_2_imgnum)%	%(imgNum)%	%(imgNum)%	%(imgNum)%	%(imgNum)%	%(imgNum)%	%(imgNum)%	%(imgNum)%	%(imgNum)%
%(Input_10_tar1tot1)%	%(tar1)%/%(tot1)%	%(tar1)%/%(tot1)%	%(tar1)%/%(tot1)%	%(tar1)%/%(tot1)%	%(tar1)%/%(tot1)%	%(tar1)%/%(tot1)%	%(tar1)%/%(tot1)%	%(tar1)%/%(tot1)%
%(Input_24_tar2tot2)%	%(tar2)%/%(tot2)%	%(tar2)%/%(tot2)%	%(tar2)%/%(tot2)%	%(tar2)%/%(tot2)%	%(tar2)%/%(tot2)%	%(tar2)%/%(tot2)%	%(tar2)%/%(tot2)%	%(tar2)%/%(tot2)%
%(Input_38_tar3tot3)%	%(tar3)%/%(tot3)%	%(tar3)%/%(tot3)%	%(tar3)%/%(tot3)%	%(tar3)%/%(tot3)%	%(tar3)%/%(tot3)%	%(tar3)%/%(tot3)%	%(tar3)%/%(tot3)%	%(tar3)%/%(tot3)%
%(Input_51_tar4tot4)%	%(tar4)%/%(tot4)%	%(tar4)%/%(tot4)%	%(tar4)%/%(tot4)%	%(tar4)%/%(tot4)%	%(tar4)%/%(tot4)%	%(tar4)%/%(tot4)%	%(tar4)%/%(tot4)%	%(tar4)%/%(tot4)%
%(Input_61_1)%	-1	-1	-1	-1	-1	-1	-1	-1
%(Input_62_percent1)%	%(percent1)%%	%(percent1)%%	%(percent1)%%	%(percent1)%%	%(percent1)%%	%(percent1)%%	%(percent1)%%	%(percent1)%%
%(Input_66_percent2)%	%(percent2)%%	%(percent2)%%	%(percent2)%%	%(percent2)%%	%(percent2)%%	%(percent2)%%	%(percent2)%%	%(percent2)%%
%(Input_70_percent3)%	%(percent3)%%	%(percent3)%%	%(percent3)%%	%(percent3)%%	%(percent3)%%	%(percent3)%%	%(percent3)%%	%(percent3)%%
%(Input_74_percent4)%	%(percent4)%%	%(percent4)%%	%(percent4)%%	%(percent4)%%	%(percent4)%%	%(percent4)%%	%(percent4)%%	%(percent4)%%
%(Input_78_simplifytar1tot110)%	simplify(%(tar1)%/%(tot1)%*10)	simplify(%(tar1)%/%(tot1)%*10)	simplify(%(tar1)%/%(tot1)%*10)	simplify(%(tar1)%/%(tot1)%*10)	simplify(%(tar1)%/%(tot1)%*10)	simplify(%(tar1)%/%(tot1)%*10)	simplify(%(tar1)%/%(tot1)%*10)	simplify(%(tar1)%/%(tot1)%*10)
%(Input_82_simplifytar2tot210)%	simplify(%(tar2)%/%(tot2)%*10)	simplify(%(tar2)%/%(tot2)%*10)	simplify(%(tar2)%/%(tot2)%*10)	simplify(%(tar2)%/%(tot2)%*10)	simplify(%(tar2)%/%(tot2)%*10)	simplify(%(tar2)%/%(tot2)%*10)	simplify(%(tar2)%/%(tot2)%*10)	simplify(%(tar2)%/%(tot2)%*10)
%(Input_86_simplifytar3tot310)%	simplify(%(tar3)%/%(tot3)%*10)	simplify(%(tar3)%/%(tot3)%*10)	simplify(%(tar3)%/%(tot3)%*10)	simplify(%(tar3)%/%(tot3)%*10)	simplify(%(tar3)%/%(tot3)%*10)	simplify(%(tar3)%/%(tot3)%*10)	simplify(%(tar3)%/%(tot3)%*10)	simplify(%(tar3)%/%(tot3)%*10)
%(Input_90_simplifytar4tot410)%	simplify(%(tar4)%/%(tot4)%*10)	simplify(%(tar4)%/%(tot4)%*10)	simplify(%(tar4)%/%(tot4)%*10)	simplify(%(tar4)%/%(tot4)%*10)	simplify(%(tar4)%/%(tot4)%*10)	simplify(%(tar4)%/%(tot4)%*10)	simplify(%(tar4)%/%(tot4)%*10)	simplify(%(tar4)%/%(tot4)%*10)
